Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_Site name,canonical_Program Name,canonical_Agency,canonical_Source,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Email Address,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id
39,0.9516487717628479,61,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center ctr 2020,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2437300,2020 w roosevelt rd,,,,,,,,,,,,,,61
39,0.9516487717628479,62,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center ctr 2020,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2437300,2020 w roosevelt rd,,,,,,,,,,,,,,61
40,0.9516487717628479,63,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chinese american service league - chinese american service league,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7910418,2141 s tan ct,,,,,,,,,,,,,,625
40,0.9516487717628479,64,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chinese american service league - chinese american service league,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7910418,2141 s tan ct,,,,,,,,,,,,,,625
41,0.9516488,65,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,first church of love and faith - first church of love & faith annex,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2246800,2141 w 79th st,,,,,,,,,,,,,,65
42,0.9516487717628479,66,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/cuidar- california,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5231629,2325 s california ave,,,,,,,,,,,,,,66
42,0.9516487717628479,67,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/cuidar- california,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5231629,2325 s california ave,,,,,,,,,,,,,,66
43,0.9516487717628479,68,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - bernard gentry,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8428557,2326 s dearborn st,,,,,,,,,,,,,,635
43,0.9516487717628479,69,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - bernard gentry,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8428557,2326 s dearborn st,,,,,,,,,,,,,,635
44,0.9516488,70,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chicago state university - kenyatta's day care,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2213777,2334 e 75th,,,,,,,,,,,,,,70
45,0.9516488,71,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - hillard house / henry booth,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,7919710,2401 s wabash ave,,,,,,,,,,,,,,71
46,0.9474452223096576,72,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,catholic charities of the archdiocese of chicago - our lady of tepeyac,child care,,cps_early_childhood_portal_scrape.csv,petra gutierrez,half day/full day,,yes,south lawndale,,,,petra gutierrez,,2775888,2414 s albany,laura rios,yes,,,www.catholiccharities.net,catholic charities of the archdiocese of chicago,,,,no,,,"2617sa(school age (sa)), 4382ps(hs collaboration with childc",1184
46,0.9474452223096576,73,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,catholic charities of the archdiocese of chicago - our lady of tepeyac,child care,,cps_early_childhood_portal_scrape.csv,petra gutierrez,half day/full day,,yes,south lawndale,,,,petra gutierrez,,2775888,2414 s albany,laura rios,yes,,,www.catholiccharities.net,catholic charities of the archdiocese of chicago,,,,no,,,"2617sa(school age (sa)), 4382ps(hs collaboration with childc",1184
47,0.9516487717628479,74,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,ymca of metropolitan chicago - high ridge ymca,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,2628300,2424 w touhy ave,,,,,,,,,,,,,,74
819,,75,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,76,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.9516487717628479,77,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,christopher house - christopher house - greenview,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,4721083,2507 n greenview ave,,,,,,,,,,,,,,1186
49,0.9516487717628479,78,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,christopher house - christopher house - logan square,child care,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,2354073,2610 n francisco ave,,,,,,,,,,,,,,78
50,0.9516487717628479,79,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,st. augustine college - st. augustine - nayarit,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,8783641,2610 w 25th pl,,,,,,,,,,,,,,1257
50,0.9516487717628479,80,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,st. augustine college - st. augustine - nayarit,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,8783641,2610 w 25th pl,,,,,,,,,,,,,,1257
51,0.9499189257621765,81,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,ymca of metropolitan chicago - rauner,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,sonya sifuentes,half day/full day,,yes,lower west side,,,,sonya sifuentes,,8473115,2700 s western ave,dorothy cole-gary,yes,,,www.ymcachicago.org,ymca of metropolitan chicago,,,,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
51,0.9499189257621765,82,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,ymca of metropolitan chicago - rauner,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,sonya sifuentes,half day/full day,,yes,lower west side,,,,sonya sifuentes,,8473115,2700 s western ave,dorothy cole-gary,yes,,,www.ymcachicago.org,ymca of metropolitan chicago,,,,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
821,,83,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - YMCA - Bowen High School,2710 E 89th St ,,9330166,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,84,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.,2718 W 59th St ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.9516488,85,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Centro Infantil(Puerto Rican Comm),2739 W Division St ,,3428866,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el valor - centro infantil(puerto rican comm),child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,3428866,2739 w division st,,,,,,,,,,,,,,85
53,0.9516487717628479,86,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - West,2820 N Leavitt St ,,3485528,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,mary crane league - mary crane - west,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,3485528,2820 n leavitt st,,,,,,,,,,,,,,86
823,,87,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Family Service Center / Henry Booth,2850 S Michigan Ave ,,9492151,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.9516488,88,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - North,2905 N Leavitt St ,,9753322,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,mary crane league - mary crane - north,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,9753322,2905 n leavitt st,,,,,,,,,,,,,,88
55,0.9516488,89,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near South / Henry Booth,2929 S Wabash Ave ,,7910424,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - near south / henry booth,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,7910424,2929 s wabash ave,,,,,,,,,,,,,,89
56,0.9516487717628479,90,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center 2929,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5211600,2929 w 19th st,,,,,,,,,,,,,,90
56,0.9516487717628479,91,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center 2929,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5211600,2929 w 19th st,,,,,,,,,,,,,,90
57,0.9516487717628479,92,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St ,,8475172,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,boys and girls clubs of chicago - r.e. woods,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8475172,2950 w 25th st,,,,,,,,,,,,,,677
57,0.9516487717628479,93,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St ,,8475172,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,boys and girls clubs of chicago - r.e. woods,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8475172,2950 w 25th st,,,,,,,,,,,,,,677
58,0.9516487717628479,94,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - East,2974 N Clybourn Ave ,,3485528,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,mary crane league - mary crane - east,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,3485528,2974 n clybourn ave,,,,,,,,,,,,,,94
59,0.9405455191930135,95,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Young Scholars Dev. Ins,3038 W 59th St ,,9181944,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60629,el valor - young scholars dev. ins,child care,,cps_early_childhood_portal_scrape.csv,elizabeth campbell,extended day,,no,gage park,,,,elizabeth campbell,,9181944,3038 w 59th st,vincent allocco,yes,,,www.elvalor.org,el valor,,,,no,,,,95
60,0.9516487717628479,96,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St ,,7219100,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,ymca of metropolitan chicago - south chicago ymca,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7219100,3039 e 91st st,,,,,,,,,,,,,,96
61,0.9516488,97,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Rey Gonzalez Children & Family Center,3050 E 92nd St ,,7219311,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el valor - rey gonzalez children & family center,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,7219311,3050 e 92nd st,,,,,,,,,,,,,,97
62,0.9516488,98,CPS_Early_Childhood_Portal_scrape.csv, Bethel New Life - Lake and Pulaski,316 N Pulaski Rd ,,2653830,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,bethel new life - lake and pulaski,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2653830,316 n pulaski rd,,,,,,,,,,,,,,98
63,0.9516487717628479,99,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - FSS of Lawndale,3210 W Arthington St ,,8677370,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,childserv - fss of lawndale,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8677370,3210 w arthington st,,,,,,,,,,,,,,99
63,0.9516487717628479,100,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - FSS of Lawndale,3210 W Arthington St ,,8677370,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,childserv - fss of lawndale,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8677370,3210 w arthington st,,,,,,,,,,,,,,99
64,0.9516487717628479,101,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - Midway Children's Center (Chicago Lawn),3215 W 63rd St ,,8842350,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,metropolitan family services - midway children's center (chicago lawn),state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,8842350,3215 w 63rd st,,,,,,,,,,,,,,1267
65,0.9516488,102,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Centro Nuestro / CYC,3222 W Division Ave ,,4893157,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chicago youth centers - centro nuestro / cyc,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,4893157,3222 w division ave,,,,,,,,,,,,,,102
66,0.9516488,103,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - North Children's Center,3249 N Central Ave ,,3713700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,metropolitan family services - north children's center,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,3713700,3249 n central ave,,,,,,,,,,,,,,103
67,0.9516487717628479,104,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christoper House - Logan Square,3255 W Altgeld St ,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,christopher house - christoper house - logan square,child care,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,2354073,3255 w altgeld st,,,,,,,,,,,,,,1196
68,0.9516487717628479,105,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Professional Playhouse,338 E 103rd ,,5680728,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chicago state university - professional playhouse,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5680728,338 e 103rd,,,,,,,,,,,,,,105
68,0.9516487717628479,106,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Professional Playhouse,338 E 103rd ,,5680728,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chicago state university - professional playhouse,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5680728,338 e 103rd,,,,,,,,,,,,,,105
69,0.9516487717628479,107,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Day Care - Ainslie,3401 W Ainslie St ,,5395907,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,albany park community center - albany park day care - ainslie,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,part day/full day,,,,,,,,,5395907,3401 w ainslie st,,,,,,,,,,,,,,107
70,0.9516488,108,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Flamboyan,3401 W McLean Ave ,,2763423,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,st. augustine college - st. augustine - flamboyan,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2763423,3401 w mclean ave,,,,,,,,,,,,,,108
824,,109,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - ABC,3415 W 13th Pl ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,110,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - ABC,3415 W 13th Pl ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.9516487717628479,111,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,ymca of metropolitan chicago - north lawndale ymca,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,6380773,3449 w arthington st,,,,,,,,,,,,,,1199
71,0.9516487717628479,112,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,ymca of metropolitan chicago - north lawndale ymca,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,6380773,3449 w arthington st,,,,,,,,,,,,,,1199
826,,113,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 2 Columbus,3473 W Columbus ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.9516487717628479,114,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Ida B. Wells Learning Center,3601 S Rhodes St ,,3733640,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,centers for new horizons - ida b. wells learning center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,3733640,3601 s rhodes st,,,,,,,,,,,,,,114
73,0.9462045282125473,115,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House West,37 W 47th St ,,3733400,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,firman community services - firman house west,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,ms. donna skinner-echols,half day/full day,,no,grand boulevard,,,,dontrease thomas,,3733400,37 w 47th st,marguerite young,yes,,,www.firmancs.org,firman community services,,,,no,,,"7076ps(hs collaboration with childcare & prek), 2759sa(schoo",115
74,0.9516487717628479,116,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave ,,5228400,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center- ogden 3701,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5228400,3701 w ogden ave,,,,,,,,,,,,,,719
